id,work,address,salary,request,nation,descripe,city,salary_low,salary_high,diploma,class,class_name,class_name_english,diploma_english,work_english
5580,.NET,广州-天河区,8k-10k,经验1-3年 / 大专,信息安全 / 初创型(未融资),“安静优雅的办公环境，各种大型项目亟待大神”,广州,8,10, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5581,.NET,西安-唐延路,5k-10k,经验1-3年 / 大专,移动互联网 / 初创型(不需要融资),“成长空间大，福利健全，管理人性化，”,西安,5,10, 大专, 初创型(不需要融资), 初创型,CCX,DZ,net
5582,.NET,广州,8k-16k,经验3-5年 / 大专,"移动互联网,电子商务 / 成长型(A轮)",“双休 五险一金 技术大牛 期权 团队旅游”,广州,8,16, 大专, 成长型(A轮), 成长型,CZX,DZ,net
5583,.NET,上海-五角场,8k-15k,经验3-5年 / 大专,"移动互联网,电子商务 / 初创型(未融资)",“五险一金，年度体检，带薪休假，补充医疗”,上海,8,15, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5584,.net开发工程师,南京-宁南,9k-15k,经验3-5年 / 不限,其他 / 初创型(未融资),“员工旅游、美女如云、交通、食宿补贴”,南京,9,15, 不限, 初创型(未融资), 初创型,CCX,QT,net
5585,.net开发工程师,上海-龙华,10k-20k,经验1-3年 / 不限,"移动互联网,游戏 / 初创型(未融资)",“年度调薪，表现优秀者有良好的晋升机会”,上海,10,20, 不限, 初创型(未融资), 初创型,CCX,QT,net
5586,.net开发工程师,厦门-塘边,8k-13k,经验3-5年 / 本科,"移动互联网,电子商务 / 初创型(未融资)",“五险一金、带薪休假、十三薪、节日福利”,厦门,8,13, 本科, 初创型(未融资), 初创型,CCX,BK,net
5587,.net开发工程师,上海-浦东新…,9k-15k,经验1-3年 / 大专,金融 / 上市公司,“五险一金，13薪，绩效奖金，发展空间大”,上海,9,15, 大专, 上市公司, 上市公司,SHGS,DZ,net
5588,.net开发工程师,广州-东风东,5k-10k,经验1-3年 / 大专,"移动互联网,O2O / 成长型(不需要融资)",“弹性工作，带薪年假，年终奖金、节日福利”,广州,5,10, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5589,.net开发工程师,上海-杨浦区,9k-12k,经验1-3年 / 本科,"企业服务,数据服务 / 成熟型(C轮)",“大数据行业 发展前景好”,上海,9,12, 本科, 成熟型(C轮), 成熟型,CSX,BK,net
5590,.net开发工程师,北京-双榆树,9k-16k,经验3-5年 / 大专,"移动互联网,企业服务 / 成长型(不需要融资)",“千万级项目，平台大，学习机会多！”,北京,9,16, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5591,.net开发工程师,天津,5k-10k,经验1年以下 / 本科,金融 / 初创型(未融资),"“五险一金,晋升空间大,周末双休,节假日福利”",天津,5,10, 本科, 初创型(未融资), 初创型,CCX,BK,net
5592,.net开发工程师,苏州-独墅湖,8k-12k,经验1-3年 / 大专,教育 / 初创型(未融资),"“8K到12K,新公司发展前景超好”",苏州,8,12, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5593,.net开发工程师,深圳-科技园,8k-14k,经验1-3年 / 本科,移动互联网 / 成熟型(不需要融资),“双休，六险一金，带薪年假，过节福利”,深圳,8,14, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,net
5594,.net开发工程师,上海-共富新…,8k-15k,经验1-3年 / 大专,"移动互联网,电子商务 / 成长型(不需要融资)",“福利好 牛人多”,上海,8,15, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5595,.net开发工程师,北京-朝外,14k-20k,经验3-5年 / 本科,电子商务 / 成长型(不需要融资),“远大前程邀你共赴”,北京,14,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,net
5596,.net开发工程师,上海-五角场,6k-12k,经验1-3年 / 大专,"教育,O2O / 初创型(天使轮)",“福利待遇全，发展前景好”,上海,6,12, 大专, 初创型(天使轮), 初创型,CCX,DZ,net
5597,.net开发工程师,上海,8k-15k,经验3-5年 / 大专,金融 / 初创型(天使轮),“高大上办公楼，14薪”,上海,8,15, 大专, 初创型(天使轮), 初创型,CCX,DZ,net
5598,.net开发工程师,广州,6k-10k,经验1-3年 / 本科,"移动互联网,硬件 / 成长型(A轮)",“包午餐 环境舒适 团队年轻 有房补”,广州,6,10, 本科, 成长型(A轮), 成长型,CZX,BK,net
5599,.NET工程师,南京-栖霞区,10k-15k,经验3-5年 / 本科,"移动互联网,O2O / 初创型(未融资)",“新公司，足够的发展空间。”,南京,10,15, 本科, 初创型(未融资), 初创型,CCX,BK,net
5600,.NET工程师,无锡,8k-15k,经验1-3年 / 大专,电子商务 / 初创型(未融资),“服务平台潜力大，待遇公平竞争力强”,无锡,8,15, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5601,.NET工程师,成都-石羊,4k-7k,经验1-3年 / 本科,"移动互联网,金融 / 初创型(不需要融资)","“五天工作制,微软指定,高新区挂牌,完善福利”",成都,4,7, 本科, 初创型(不需要融资), 初创型,CCX,BK,net
5602,.NET工程师,上海-张江,10k-15k,经验1-3年 / 大专,企业服务 / 初创型(未融资),“人际关系简单 宽松的工作环境”,上海,10,15, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5603,.NET工程师,上海-梅陇,10k-20k,经验不限 / 本科,移动互联网 / 成熟型(D轮及以上),“晋升空间大，优秀团队，交通便利”,上海,10,20, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,net
5604,.NET工程师,上海-外滩,15k-20k,经验5-10年 / 大专,移动互联网 / 成长型(A轮),“外滩办公，美女多多，福利多多”,上海,15,20, 大专, 成长型(A轮), 成长型,CZX,DZ,net
5605,.NET工程师,长沙-浏城桥,6k-9k,经验3-5年 / 大专,"移动互联网,教育 / 初创型(天使轮)",“周末双休、五险、年终双薪、股份”,长沙,6,9, 大专, 初创型(天使轮), 初创型,CCX,DZ,net
5606,.NET工程师,上海-嘉定城…,5k-7k,经验1-3年 / 本科,电子商务 / 初创型(未融资),“五险一金，带薪休假”,上海,5,7, 本科, 初创型(未融资), 初创型,CCX,BK,net
5607,.NET工程师,上海-天目西…,10k-16k,经验3-5年 / 本科,电子商务 / 初创型(未融资),“年终福利 节日补贴”,上海,10,16, 本科, 初创型(未融资), 初创型,CCX,BK,net
5608,.NET工程师,常州-新北区,5k-8k,经验3-5年 / 不限,"移动互联网,电子商务 / 初创型(未融资)","“税后,包吃”",常州,5,8, 不限, 初创型(未融资), 初创型,CCX,QT,net
5609,.NET工程师,上海-南翔,8k-9k,经验1-3年 / 不限,移动互联网 / 初创型(不需要融资),“五险一金，带薪年假，年终奖，餐补”,上海,8,9, 不限, 初创型(不需要融资), 初创型,CCX,QT,net
5610,.NET工程师,上海-张江,10k-20k,经验3-5年 / 大专,"移动互联网,数据服务 / 成熟型(C轮)",“广阔的发展空间、灵活的加薪机制。”,上海,10,20, 大专, 成熟型(C轮), 成熟型,CSX,DZ,net
5611,.NET工程师,上海-天目西…,8k-10k,经验1-3年 / 大专,"生活服务,其他 / 成长型(不需要融资)","“饭补,双休,季度奖金”",上海,8,10, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5612,.NET工程师,郑州,4k-6k,经验不限 / 大专,金融 / 成长型(不需要融资),“高薪+五险一金+双休”,郑州,4,6, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5613,.NET工程师,上海-东方路,10k-15k,经验1-3年 / 不限,"移动互联网,金融 / 初创型(未融资)",“项目奖金 公司氛围轻松”,上海,10,15, 不限, 初创型(未融资), 初创型,CCX,QT,net
5614,.NET,北京-苏州街,6k-10k,经验1-3年 / 大专,电子商务 / 成长型(不需要融资),“大牛指导，1-2年经验，可接受优秀毕业生”,北京,6,10, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5615,.NET,上海-江苏路…,15k-25k,经验1-3年 / 本科,"企业服务,数据服务 / 上市公司",“弹性工作，带薪休假，午餐补贴，员工旅游”,上海,15,25, 本科, 上市公司, 上市公司,SHGS,BK,net
5616,.NET,深圳-上步,10k-20k,经验3-5年 / 本科,"移动互联网,O2O / 成熟型(不需要融资)",“行业引领，发展平台，各种福利应有尽有！”,深圳,10,20, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,net
5617,.NET,广州-石牌,10k-15k,经验1-3年 / 大专,企业服务 / 成长型(不需要融资),“周末双休 绩效奖金 六险一金”,广州,10,15, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5618,.NET,北京-双榆树,9k-18k,经验3-5年 / 大专,"移动互联网,企业服务 / 成长型(不需要融资)",“五险一金+带薪年假+团队文化”,北京,9,18, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5619,.NET,南京-江东,6k-10k,经验1-3年 / 大专,"移动互联网,广告营销 / 上市公司",“集团总部岗位，15薪”,南京,6,10, 大专, 上市公司, 上市公司,SHGS,DZ,net
5620,.NET,上海-浦东新…,7k-13k,经验3-5年 / 本科,"移动互联网,其他 / 初创型(未融资)",“五险一金，双休，年终奖金”,上海,7,13, 本科, 初创型(未融资), 初创型,CCX,BK,net
5621,.NET,威海,10k-20k,经验3-5年 / 不限,"移动互联网,其他 / 成长型(A轮)",“德式企业/晋升空间/实力团队”,威海,10,20, 不限, 成长型(A轮), 成长型,CZX,QT,net
5622,.NET,武汉-东湖新…,4k-8k,经验1-3年 / 本科,"O2O,文化娱乐 / 初创型(天使轮)",“五险一金、饭补、加班补助”,武汉,4,8, 本科, 初创型(天使轮), 初创型,CCX,BK,net
5623,.NET,合肥-高新区,8k-15k,经验3-5年 / 大专,"硬件,信息安全 / 成熟型(不需要融资)",“竞争力薪酬 旅游 下午茶 免费工作餐 班车”,合肥,8,15, 大专, 成熟型(不需要融资), 成熟型,CSX,DZ,net
5624,.NET,苏州-昆山市,5k-8k,经验1-3年 / 大专,"电子商务,O2O / 成长型(不需要融资)",“人性化管理，广阔晋升空间，优秀者高薪聘请”,苏州,5,8, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5625,.NET,杭州-滨江区,6k-12k,经验1-3年 / 大专,"企业服务,数据服务 / 上市公司","“五险一金,朝九晚五,双休活动多,晋升空间大”",杭州,6,12, 大专, 上市公司, 上市公司,SHGS,DZ,net
5626,.NET,济宁-市中区,6k-8k,经验1-3年 / 本科,"移动互联网,电子商务 / 上市公司",“C＃工程师来我们家吧~~”,济宁,6,8, 本科, 上市公司, 上市公司,SHGS,BK,net
5627,.NET,苏州-工业园…,3k-6k,经验1-3年 / 不限,企业服务 / 初创型(未融资),"“工作餐补,工作绩效,保险”",苏州,3,6, 不限, 初创型(未融资), 初创型,CCX,QT,net
5628,.net工程师,深圳,10k-20k,经验3-5年 / 本科,移动互联网 / 成长型(B轮),“双休 年底双薪 绩效奖 餐补 水果下午茶”,深圳,10,20, 本科, 成长型(B轮), 成长型,CZX,BK,net
5629,.net工程师,杭州,4k-6k,经验应届毕业生 / 本科,"移动互联网,数据服务 / 初创型(未融资)",“股权分配 六险一金 团队游 提供住宿”,杭州,4,6, 本科, 初创型(未融资), 初创型,CCX,BK,net
5630,.net工程师,上海,15k-20k,经验3-5年 / 大专,"电子商务,O2O / 成长型(A轮)",“13薪+每年8天带薪假+高薪”,上海,15,20, 大专, 成长型(A轮), 成长型,CZX,DZ,net
5631,.net工程师,上海-龙柏,17k-25k,经验5-10年 / 大专,"金融,移动互联网 / 初创型(未融资)",“扁平管理、带薪年假、不打卡、奖金丰厚”,上海,17,25, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5632,.net工程师,广州-跑马场,10k-15k,经验3-5年 / 大专,电子商务 / 初创型(天使轮),“双休 五险一金 期权 绩效”,广州,10,15, 大专, 初创型(天使轮), 初创型,CCX,DZ,net
5633,.net工程师,苏州-独墅湖,6k-8k,经验应届毕业生 / 大专,"O2O,电子商务 / 初创型(天使轮)",“14薪+奖金 试用期全额缴纳五险一金 期权”,苏州,6,8, 大专, 初创型(天使轮), 初创型,CCX,DZ,net
5634,.net工程师,上海-东方路,8k-12k,经验1-3年 / 大专,"金融,其他 / 成长型(A轮)",“五险一金，年终双薪 ，节日福利，员工旅游”,上海,8,12, 大专, 成长型(A轮), 成长型,CZX,DZ,net
5635,.net工程师,无锡-旺庄,5k-8k,经验1-3年 / 大专,移动互联网 / 初创型(未融资),“弹性工作，项目提成，社保，公积金，双薪等”,无锡,5,8, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5636,.net工程师,佛山-禅城区,5k-10k,经验不限 / 不限,移动互联网 / 初创型(未融资),“高薪，高提成，鼓励竞争，多劳多得，有人带”,佛山,5,10, 不限, 初创型(未融资), 初创型,CCX,QT,net
5637,.net工程师,广州-建设,6k-9k,经验1-3年 / 本科,"电子商务,生活服务 / 成熟型(D轮及以上)",“五险一金 周末双休 带薪年假 13薪+年终奖”,广州,6,9, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,net
5638,.net工程师,北京-来广营,10k-15k,经验3-5年 / 大专,电子商务 / 成长型(B轮),“五险一金、带薪年假、平台好、领导nice”,北京,10,15, 大专, 成长型(B轮), 成长型,CZX,DZ,net
5639,.net工程师,广州-珠江新…,10k-16k,经验不限 / 本科,"移动互联网,企业服务 / 成长型(A轮)",“弹性工作，发展空间大，扁平管理”,广州,10,16, 本科, 成长型(A轮), 成长型,CZX,BK,net
5640,.net工程师,广州-棠下,3k-6k,经验1-3年 / 不限,企业服务 / 初创型(未融资),"“机会多,限制少,拼能力”",广州,3,6, 不限, 初创型(未融资), 初创型,CCX,QT,net
5641,.net工程师,常州,5k-10k,经验不限 / 不限,移动互联网 / 初创型(未融资),“看个人能力，工资无上限”,常州,5,10, 不限, 初创型(未融资), 初创型,CCX,QT,net
5642,.net工程师,长沙-岳麓区,6k-10k,经验1-3年 / 不限,"移动互联网,电子商务 / 成熟型(D轮及以上)",“五险一金、年终奖、节假福利、双休、年休假”,长沙,6,10, 不限, 成熟型(D轮及以上), 成熟型,CSX,QT,net
5643,.NET工程师,杭州-江干区,10k-18k,经验3-5年 / 大专,"硬件,数据服务 / 初创型(未融资)","“五险一金,带薪年假,发展空间,行业优势”",杭州,10,18, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5644,.NET工程师,深圳-上梅林,6k-10k,经验不限 / 不限,教育 / 成熟型(不需要融资),“年底双薪，公费旅游，生日礼物，年终抽奖。”,深圳,6,10, 不限, 成熟型(不需要融资), 成熟型,CSX,QT,net
5645,.NET工程师,天津-东丽区,9k-18k,经验1-3年 / 大专,"企业服务,数据服务 / 上市公司",“发展前景好，免费班车，公费出国”,天津,9,18, 大专, 上市公司, 上市公司,SHGS,DZ,net
5646,.NET工程师,广州-五山,5k-8k,经验1-3年 / 大专,金融 / 初创型(未融资),"“五险一金,节日福利,周末双休,餐饮补贴”",广州,5,8, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5647,.NET工程师,广州-白鹅潭,8k-15k,经验3-5年 / 大专,企业服务 / 初创型(未融资),“全球出差机会 一线江景优美的工作环境”,广州,8,15, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5648,.NET工程师,深圳-蛇口,8k-16k,经验3-5年 / 不限,移动互联网 / 初创型(天使轮),“只有你不敢挑战的，没有我们给不了的！”,深圳,8,16, 不限, 初创型(天使轮), 初创型,CCX,QT,net
5649,.NET工程师,上海-张江,15k-25k,经验3-5年 / 本科,"移动互联网,O2O / 成熟型(C轮)","“16薪,旅游,健身房,晚餐”",上海,15,25, 本科, 成熟型(C轮), 成熟型,CSX,BK,net
5650,.NET工程师,广州,4k-8k,经验1-3年 / 大专,企业服务 / 成长型(A轮),“A轮融资、发展空间大、带薪年假、食宿补贴”,广州,4,8, 大专, 成长型(A轮), 成长型,CZX,DZ,net
5651,.NET工程师,福州-马尾区,4k-8k,经验1-3年 / 大专,"移动互联网,电子商务 / 成长型(不需要融资)",“弹性工作时间，较大上升空间”,福州,4,8, 大专, 成长型(不需要融资), 成长型,CZX,DZ,net
5652,.NET工程师,合肥,6k-8k,经验1-3年 / 不限,"移动互联网,信息安全 / 成长型(B轮)",“双休五险一金、餐补、项目奖、年终奖”,合肥,6,8, 不限, 成长型(B轮), 成长型,CZX,QT,net
5653,.NET工程师,深圳-车公庙,8k-15k,经验3-5年 / 大专,金融 / 成熟型(C轮),"“5天7小时,领导好,CBD办公”",深圳,8,15, 大专, 成熟型(C轮), 成熟型,CSX,DZ,net
5654,.NET工程师,郑州-高新区,5k-8k,经验1-3年 / 大专,移动互联网 / 初创型(未融资),“五险一金 双休 员工旅游 免费体检”,郑州,5,8, 大专, 初创型(未融资), 初创型,CCX,DZ,net
5655,.NET工程师,广州-天河区,7k-12k,经验1-3年 / 大专,移动互联网 / 成长型(B轮),“快速发展、潜力大、办公环境温馨、高薪福利”,广州,7,12, 大专, 成长型(B轮), 成长型,CZX,DZ,net
5656,.NET工程师,长沙-杨家山,6k-8k,经验1-3年 / 大专,"O2O,其他 / 初创型(未融资)",“双休、五险一金、中晚餐、节日福利。”,长沙,6,8, 大专, 初创型(未融资), 初创型,CCX,DZ,net
